	AUPR	AUC	F1
0	0.993995154647676	0.9925288036267695	0.9686924493554327
1	0.9937802510089817	0.992389323516709	0.9633699633699634
2	0.993791351537693	0.9922285118983927	0.967032967032967
3	0.9942452464447644	0.9927946357557633	0.9680365296803652
4	0.993807541982175	0.992336814270937	0.9652014652014652
5	0.9941442098123012	0.992587876235645	0.9706422018348624
6	0.9939826959625666	0.9924467566941284	0.9671532846715328
7	0.9933997136515735	0.9917788947219413	0.9647495361781077
8	0.9939507629114548	0.9924090145356499	0.9715857011915674
9	0.9940076324237364	0.9924828582612195	0.9679193400549955
10	0.9942424006467743	0.9927683808118928	0.9680365296803652
11	0.993869928093126	0.9925993629854357	0.969807868252516
12	0.9935113735051093	0.9919249398097332	0.9645131938125568
13	0.9938347182067524	0.9922843040900456	0.9686924493554327
14	0.9939360026302921	0.9924172200680734	0.9669724770642202
15	0.9935542783258562	0.9918724300945054	0.9645522388059702
16	0.9934903305482337	0.9919676026145041	0.9672131147540983
17	0.9937215525460132	0.9921300559866749	0.9653916211293261
18	0.9940109072838865	0.9926108500760351	0.9660238751147842
19	0.9937573304756935	0.9921595928291121	0.969807868252516
20	0.9953578429492609	0.9935232096311981	0.9744525547445255
21	0.995591750009341	0.9938596012884178	0.9789184234647113
22	0.995052930825203	0.9931359489066576	0.9727767695099818
23	0.9957651488474859	0.9939777483017452	0.9761029411764706
24	0.99460880541743	0.9926945368496949	0.9726775956284153
25	0.9946594437013285	0.9926945365573911	0.9743589743589743
26	0.9948587053500546	0.9930227241407522	0.9726775956284153
27	0.9949452047881326	0.9930998475816779	0.9717411121239745
28	0.9944472765117123	0.9924877796473364	0.9726775956284153
29	0.9945546405242478	0.9926584364712221	0.9716376944190301
30	0.9958399691824056	0.9940827690279574	0.9789954337899544
31	0.9953066498038989	0.9936397156701466	0.9770009199632015
32	0.9953616544547863	0.9935429002878153	0.9754322111010009
33	0.9953690258112928	0.9933541937255933	0.978021978021978
34	0.9954775560780966	0.9936134622438918	0.9789954337899544
35	0.9955767162615388	0.9937808363602113	0.9782608695652174
36	0.9948667328972096	0.9929193454273747	0.9735642661804923
37	0.9952927114489452	0.9933919344702192	0.9752520623281393
38	0.9952399535880883	0.9932163559822541	0.9752066115702479
39	0.9955244073146368	0.9936905853815476	0.9751152073732718
40	0.9965056959780281	0.995651508025152	0.9759704251386322
41	0.9962190269468412	0.9953561366726915	0.9734675205855444
42	0.9961453562940807	0.9951559440266919	0.9761467889908257
43	0.9964307054634816	0.9955563330971269	0.9747292418772563
44	0.996022740940349	0.9951264066300178	0.9733700642791552
45	0.995716756553275	0.9947637594489591	0.971689497716895
46	0.9962147424796957	0.9953101910055572	0.9743589743589743
47	0.9964028581986799	0.995556332797653	0.9750231267345051
48	0.9964267970504537	0.995493975351571	0.9770431588613406
49	0.9961970677033811	0.9952658869357929	0.9743589743589743
50	0.9965938221415378	0.9957105792712069	0.9761467889908257
51	0.9964039627367214	0.995523513892995	0.975609756097561
52	0.9962489991126802	0.9953331652171276	0.9743589743589743
53	0.9965836222731017	0.9956597109690222	0.9791477787851315
54	0.9959897414682022	0.9950164631654137	0.9743589743589743
55	0.996376207108705	0.9954020841919253	0.9761467889908257
56	0.9959716371758347	0.9950542056474109	0.971689497716895
57	0.9966498775573047	0.9957466804380153	0.9772520473157416
58	0.9962308235861705	0.9953627012585755	0.9752520623281393
59	0.9962658571315721	0.9953167551835664	0.9770431588613406
60	0.9962199043900792	0.9950640511149121	0.978021978021978
61	0.9957536717003688	0.9945586421538408	0.9734675205855444
62	0.9961215647510269	0.9949409794136594	0.978021978021978
63	0.9964987992391006	0.9953085497983478	0.9808568824065633
64	0.9959218492822739	0.994665302988066	0.9762773722627737
65	0.99620795987747	0.9950542055714877	0.9755213055303718
66	0.9960202709884225	0.9948211917912254	0.97538742023701
67	0.9962159434837012	0.9951428160190765	0.9764065335753176
68	0.9962542383389899	0.9951510205889659	0.9789569990850869
69	0.9961056133725261	0.9948933933584407	0.9799635701275046
70	0.9962500020882281	0.9952035305328096	0.9764492753623188
71	0.9958499317687579	0.995046000387044	0.98
72	0.9962519687303963	0.9950935875709843	0.9771271729185728
73	0.9962054618000131	0.9949278529063665	0.98
74	0.9962318824290524	0.9949557479354747	0.9797421731123389
75	0.9961498842442804	0.9950706138145304	0.9772933696639419
76	0.9960224571963572	0.9947949360421484	0.9798534798534798
77	0.9963710817099383	0.9950804590171446	0.9826800364630811
78	0.9965669692028047	0.9954152107688128	0.9791099000908265
79	0.9963004381806542	0.9952691676541758	0.9771689497716894
80	0.9953985866601691	0.994599469185732	0.971689497716895
81	0.9953615783517584	0.9946319340779224	0.9706959706959707
82	0.9957813978924221	0.9949809310799624	0.9735159817351599
83	0.9960942252240574	0.9953721338651802	0.9734188817598534
84	0.9954242639165702	0.9944517535651497	0.9734675205855444
