	AUPR	AUC	F1
78	0.9210513869005947	0.9742106683286365	0.877465630603706
79	0.9232076230882222	0.9740965816950276	0.8774752475247525
80	0.9253205403989062	0.9699336428205484	0.8840579710144928
81	0.9208783551990802	0.9688888600225798	0.8764179104477612
82	0.9209734349951519	0.9687464488322515	0.879951980792317
83	0.9245562349050567	0.9688958890087002	0.8809667673716012
84	0.9247776024756247	0.9694765891884771	0.8804804804804804
85	0.9228959958333842	0.9689076935496922	0.8796068796068796
86	0.9186347066336246	0.9688375457973877	0.8809667673716012
87	0.9224232306153419	0.9691895141745642	0.8808796579108125
88	0.9248575083140778	0.969223496365091	0.8816816816816817
89	0.9219490451966403	0.9685276117168773	0.8739184177997528
90	0.9247990677769067	0.9695753286968796	0.8852657004830918
91	0.9275294112385362	0.9696050798058591	0.8821385176184691
92	0.9242997679293192	0.9691629017613359	0.8779599271402551
93	0.9252074419803733	0.9695461910565113	0.8821014050091631
94	0.9266103247704094	0.9697126907057912	0.8840579710144928
95	0.923633479951091	0.9688122295545467	0.8804347826086957
96	0.9188961813047574	0.9691042173282043	0.8781362007168458
97	0.9184921517623148	0.9688948651210159	0.8816029143897997
98	0.9203294420425325	0.9686961577471167	0.8764845605700713
99	0.9193361758219665	0.9688264230134525	0.8858006042296073
