	AUPR	AUC	F1
47	0.7980318561158226	0.9763028726565559	0.7546239210850801
48	0.7925967871451463	0.97616499073908	0.7422934648581998
49	0.7972781533235747	0.9762513628816395	0.749691738594328
50	0.7854150866677585	0.9761332751585727	0.7463054187192119
51	0.7950765754021165	0.9763678636102999	0.7450738916256158
52	0.7913802231369984	0.9761304092547525	0.7418361059765866
53	0.7942616641358747	0.9763059231463754	0.7467652495378928
54	0.792176361086926	0.9762355289939378	0.7422934648581998
55	0.7904633019548215	0.9762674975492802	0.7472256473489519
56	0.7977962991616812	0.9761715706886605	0.7475369458128078
57	0.7930782253174212	0.9762238330494243	0.7492298213185459
58	0.7908960690919142	0.9761825278554743	0.7433398310591293
59	0.7965682658977846	0.9764337848377856	0.7558569667077681
60	0.7864460689813806	0.9721520963443648	0.7332101047443007
61	0.7698186742730073	0.9720305889299389	0.7324290998766955
62	0.7814815653546449	0.972162171180485	0.7369069624152803
63	0.782710976034064	0.9720707995637117	0.7324290998766955
64	0.7822094733299855	0.9722294876415127	0.7410604192355117
65	0.7711436135509494	0.9719353937982466	0.7224824355971897
66	0.7773851972369326	0.9719720273226149	0.729513247073321
67	0.7837398902901332	0.9721311326870442	0.7423887587822015
68	0.7924733207580157	0.9723114479427273	0.7459926017262639
69	0.7799315582071014	0.9720313071631199	0.7373612823674476
70	0.7733090458411609	0.9719761313003056	0.7302955665024631
71	0.7872870986059586	0.9721127749414818	0.7349327091866589
72	0.7815946768330094	0.9721240468116706	0.7372732592159157
73	0.7893756913844241	0.9722407253541442	0.7428236672524897
74	0.7823843994192018	0.9720535429430285	0.7307455329636475
75	0.7832108234779843	0.9721612138910251	0.7369069624152803
76	0.7795419266917698	0.9721531769179286	0.7375803623611923
77	0.7867541890681232	0.9722440016495378	0.7443006777572396
78	0.7785423196791758	0.972144244561244	0.7318501170960188
79	0.7855284228452121	0.9721046766592568	0.7479975354282193
80	0.7807947967404634	0.9662326277921273	0.7401477832512315
81	0.7845281267307354	0.966194407994746	0.75
82	0.7792532824832639	0.9662108600014283	0.7421538461538462
83	0.7770423304821349	0.9658709558574746	0.7364532019704434
84	0.7776353892192795	0.9660166632417138	0.7409230769230769
85	0.7614000436109937	0.9658098493394591	0.7273846153846154
86	0.7708368012083586	0.9658439408666587	0.7310769230769231
87	0.7867608430428922	0.9662202223349433	0.7403508771929824
88	0.7779738979666841	0.9661589179471763	0.7415204678362574
89	0.7787887183981332	0.9661276513815067	0.7463054187192119
90	0.7755271298026275	0.9659990035281214	0.7473878303626306
91	0.7866386093690756	0.9660849691144078	0.7438423645320197
92	0.7808876991198692	0.9660505432263018	0.7396923076923076
93	0.7878108999457067	0.966295945457418	0.75
94	0.7746024682187735	0.9660608537804998	0.732943469785575
95	0.7829616713020984	0.9662709702864709	0.7368421052631579
96	0.77412724780508	0.9659536325561632	0.7358722358722358
97	0.7798432361869472	0.9661531993743278	0.7472384665367121
98	0.7863443513112283	0.9661686006974362	0.7433846153846154
99	0.7752443625523625	0.9661007318205297	0.7376847290640394
