	AUPR	AUC	F1
0	0.9822032639585245	0.9752210906641933	0.9441747572815534
1	0.9820430044394435	0.9749953786073957	0.9401812688821752
2	0.979939264392157	0.9736137570359786	0.9407496977025392
3	0.9821403701695237	0.9760192834572525	0.9424591156874621
4	0.980672960942544	0.975050781323157	0.9442111577684463
5	0.98280063312788	0.9759132674905571	0.9467384799521245
6	0.9806171215464019	0.9742703698545381	0.9384800965018094
7	0.9830658733612658	0.9769659002432373	0.9436021831412977
8	0.9818328768723337	0.975487839527309	0.9425837320574163
9	0.982009911931236	0.9755452919068215	0.9425837320574163
10	0.9822380623144138	0.9754727909685061	0.9425837320574163
11	0.9823797634316254	0.9756916621221808	0.9441747572815534
12	0.9805122915522091	0.9748490089474265	0.944872554831061
13	0.9800562674837248	0.9745111271628515	0.9408248655110579
14	0.9833337614904689	0.9770083071226741	0.948051948051948
15	0.98340705870298	0.976772335870257	0.9461219656601539
16	0.9806971455835942	0.9741390482974442	0.941318814277072
17	0.9825137764412837	0.9758551306406296	0.945321992709599
18	0.9830159456583978	0.9768667238325826	0.9469922572960096
19	0.9835566034941898	0.9768544122326134	0.943728018757327
20	0.9773071519444585	0.9671016698694599	0.9355608591885441
21	0.9757899475960432	0.9647371823859305	0.9360430364614465
22	0.9770222921875273	0.9668615966543304	0.94167167769092
23	0.977256139804247	0.9670613157661493	0.9372384937238494
24	0.9774547848621999	0.9678034246919642	0.9364508393285371
25	0.9773977878039641	0.9670332730520329	0.9416014449127031
26	0.976001144349036	0.9660743460236418	0.9349253731343283
27	0.9778206554260205	0.9679395354924807	0.9411764705882353
28	0.9746692979552618	0.9652857262873817	0.935966487133453
29	0.9759093947446917	0.9652959859993112	0.9337313432835821
30	0.9780725828476609	0.9683335025801643	0.9371980676328503
31	0.9774492720376937	0.9673082287760036	0.9423076923076923
32	0.9768583357511691	0.9668164543188396	0.9364508393285371
33	0.9750460816671183	0.965435516463721	0.9364508393285371
34	0.9760976647650565	0.9658547907971426	0.9372384937238494
35	0.9769055881590738	0.9664874640042088	0.9388489208633094
36	0.9759148307109493	0.9665298707939831	0.9361194029850747
37	0.977138388388104	0.966925888533305	0.9366786140979689
38	0.9767136025808547	0.9666051071135311	0.9415310427968656
39	0.9789015910138179	0.9685339063429369	0.9439421338155516
40	0.9821605265527555	0.9752423012040214	0.942080378250591
41	0.9800153938189435	0.9728586618022692	0.942080378250591
42	0.9812013591704805	0.9739632752416248	0.9459940652818991
43	0.9818646147198375	0.9749905985599643	0.9471182412358883
44	0.9813785604403087	0.97495640141507	0.9471182412358883
45	0.9811824557243121	0.9742662747156743	0.944872554831061
46	0.9806504737352064	0.9735111706655072	0.941523922031896
47	0.9821836830565349	0.9751848475131702	0.9476190476190476
48	0.9798143653606157	0.9727649571876631	0.942080378250591
49	0.9808994290056106	0.974046035787166	0.9397163120567376
50	0.9814054137291315	0.9747984045579425	0.9459940652818991
51	0.9815838914034138	0.9743887054678866	0.943874471937236
52	0.9799370536492047	0.9736910540357793	0.9404129793510324
53	0.980419184186899	0.9741766736035875	0.9459298871063577
54	0.9806654517049118	0.97391744993142	0.9428571428571428
55	0.9812908086215852	0.9744687303491191	0.943687018375815
56	0.9798635712305135	0.9740987017909475	0.9425695677915926
57	0.9802193938407964	0.9738880383120836	0.942080378250591
58	0.981048485428972	0.9744995093657863	0.944872554831061
59	0.9829226311898331	0.9759508949461618	0.9482450922070196
60	0.9798983094619853	0.9726644134096942	0.9339794064203513
61	0.9790611150360355	0.971187035799324	0.9351121892055791
62	0.9812981587801399	0.9737088374524931	0.9394673123486683
63	0.9800221348269229	0.9732827233548499	0.9392466585662211
64	0.9799551743608115	0.9729694651032533	0.9380315917375456
65	0.9806913647119755	0.9735563114509034	0.9420289855072463
66	0.9787111374443622	0.9708949803423973	0.9334140435835351
67	0.980907163005325	0.9735987176475072	0.9387755102040817
